ID,Protein_type,Buffer_type,Stabilizer_type,Surfactant_type,Salt_type,Excipient_type,Protein_conc,Temperature,Buffer_conc,Stabilizer_conc,Surfactant_conc,Salt_conc,Excipient_conc,Protein_class_type,kP,MW,PI_mean,PI_range,C_Class,HCI,Buffer_pH
5333,Bevacizumab,PBS,None,Tween-80,NaCl,Proline,400.35797545802393,19.937670292891386,91.26311413686854,0.0,0.3270345483061544,139.3090077535481,250.27379047730474,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5334,Bevacizumab,PBS,None,Tween-80,NaCl,Proline,254.46601444890942,26.96733895426437,32.066890626426144,0.0,0.5606597588799542,119.88865024787194,80.02410480261744,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5335,Bevacizumab,PBS,None,Tween-80,NaCl,None,56.164246830159264,19.38867055054196,159.00947005985864,0.0,0.04937668849536381,196.75963252834615,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5336,Bevacizumab,PBS,None,Tween-80,NaCl,None,348.3499705444411,21.762508207014005,89.29709909814918,0.0,0.2400853000485169,134.26869824489125,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5337,Bevacizumab,PBS,None,Tween-80,NaCl,None,171.6925154016613,11.197204357999286,24.76686349988065,0.0,0.7431710850851999,49.883336787421314,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5338,Bevacizumab,PBS,None,Tween-80,NaCl,None,445.7874742536399,33.94042808922366,176.09946355140724,0.0,0.9221837027161381,7.457530103405667,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5339,Bevacizumab,PBS,None,Tween-80,NaCl,None,281.9073341548067,31.107089864819855,54.20940045139875,0.0,0.45399863003615976,93.89139489692303,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5340,Bevacizumab,PBS,None,Tween-80,None,Arginine,251.23355244915146,23.62757734374945,179.31109338188932,0.0,0.9988144335817959,0.0,74.61997121517686,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5341,Bevacizumab,PBS,None,Tween-80,None,Arginine,104.9243309474475,19.769152864341706,132.59192532005252,0.0,0.27113102035630743,0.0,14.456787967778718,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5342,Bevacizumab,PBS,None,Tween-80,None,Arginine,394.41030690881854,35.92519217284428,98.05009347529388,0.0,0.44211266126975923,0.0,296.90444369671303,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5343,Bevacizumab,PBS,None,Tween-80,None,Arginine,67.59637294925216,9.527395296566354,55.71999455958844,0.0,0.031370248651191354,0.0,211.17865480490377,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5344,Bevacizumab,PBS,None,Tween-80,None,Arginine,427.83097850982693,29.80608208448022,38.554995451838295,0.0,0.6957779668354455,0.0,142.85199376165332,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5345,Bevacizumab,PBS,None,Tween-80,None,Lysine,314.0655646370779,16.596616722651913,21.624959670958177,0.0,0.6677414679154786,0.0,148.01802407555425,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5346,Bevacizumab,PBS,None,Tween-80,None,Lysine,435.2094493686683,30.03325850142405,157.9800799988015,0.0,0.11837510732436493,0.0,46.92523586224651,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5347,Bevacizumab,PBS,None,Tween-80,None,Lysine,224.39111705381052,23.53679407070174,103.10996507481433,0.0,0.9661433024632382,0.0,240.56255126246072,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5348,Bevacizumab,PBS,None,Tween-80,None,Lysine,28.259188944571477,34.910629237342604,49.76320762837213,0.0,0.44543365543049884,0.0,97.83322127923539,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5349,Bevacizumab,PBS,None,Tween-80,None,Lysine,198.06010876696485,11.96968766990187,167.63643603375047,0.0,0.36097647479811956,0.0,211.69332581440597,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5350,Bevacizumab,PBS,None,Tween-80,None,Proline,441.232955939873,30.153538677953538,86.01856206389918,0.0,0.08607373994941905,0.0,218.24640571131667,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5351,Bevacizumab,PBS,None,Tween-80,None,Proline,138.00960459226062,20.880446002849375,139.28288924970536,0.0,0.5819478873884127,0.0,167.30569590066222,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5352,Bevacizumab,PBS,None,Tween-80,None,Proline,227.39068097257004,13.873274658946366,68.37986544013053,0.0,0.7899797430701987,0.0,275.7600412174678,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5353,Bevacizumab,PBS,None,Tween-80,None,Proline,319.9175932629526,39.2926881789992,177.98426849328013,0.0,0.9229482097598373,0.0,27.668079769554108,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5354,Bevacizumab,PBS,None,Tween-80,None,Proline,63.165133697908644,17.561539086369546,28.040371697386437,0.0,0.37304045823745346,0.0,118.80120745894794,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5355,Bevacizumab,PBS,None,Tween-80,None,None,2.640758575916846,33.28654170854189,164.24702152697915,0.0,0.06290735890825383,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5356,Bevacizumab,PBS,None,Tween-80,None,None,253.74139691221924,22.883571509072613,130.90700013297305,0.0,0.5564458841457677,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5357,Bevacizumab,PBS,None,Tween-80,None,None,320.2758007195219,20.215255729114403,100.15268811881568,0.0,0.35634990498167307,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5358,Bevacizumab,PBS,None,Tween-80,None,None,444.5047510965308,36.59125199262074,65.18285276480826,0.0,0.9846001204085881,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5359,Bevacizumab,PBS,None,Tween-80,None,None,152.56176355589815,11.338150027173702,40.72404021303161,0.0,0.7990178538918318,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5360,Bevacizumab,PBS,None,None,NaCl,Arginine,183.77341026955213,15.714655073132326,140.24867019431335,0.0,0.0,48.76621217794877,252.58749668331967,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5361,Bevacizumab,PBS,None,None,NaCl,Arginine,328.4946773807539,38.71776909847759,107.58634062844301,0.0,0.0,184.79665157902977,35.53407618668032,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5362,Bevacizumab,PBS,None,None,NaCl,Arginine,456.91968023655056,11.113448506684744,6.701816820542037,0.0,0.0,31.019305557113814,163.09795282935454,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5363,Bevacizumab,PBS,None,None,NaCl,Arginine,15.703651184914502,25.5631972218248,188.52914148300962,0.0,0.0,133.6063043400328,82.1851497325354,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5364,Bevacizumab,PBS,None,None,NaCl,Arginine,216.1321653234964,29.363195060151558,79.96470567636297,0.0,0.0,85.41376196520544,182.17315583190495,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5365,Bevacizumab,PBS,None,None,NaCl,Lysine,76.84967433988692,29.432340403782586,27.200653239255264,0.0,0.0,159.6349323806454,78.44619529821694,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5366,Bevacizumab,PBS,None,None,NaCl,Lysine,405.795133348668,14.918890374704734,170.10553277855678,0.0,0.0,36.48690019393982,260.0988918855125,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5367,Bevacizumab,PBS,None,None,NaCl,Lysine,305.80432807981737,11.285961179382468,129.50176909318262,0.0,0.0,73.42899835649462,16.33239473576087,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5368,Bevacizumab,PBS,None,None,NaCl,Lysine,253.88452463505223,35.43342020222042,45.381200610609895,0.0,0.0,198.42506955721635,148.29601650393286,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5369,Bevacizumab,PBS,None,None,NaCl,Lysine,151.8796979219688,22.57509243535287,83.09430870144797,0.0,0.0,115.12680377763868,213.1813346608122,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5370,Bevacizumab,PBS,None,None,NaCl,Proline,206.3910988112581,10.618941911062908,59.28896463625724,0.0,0.0,2.493268469367518,135.51806131173907,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5371,Bevacizumab,PBS,None,None,NaCl,Proline,109.44939812111295,22.583586599470816,125.63373546293607,0.0,0.0,45.443582300516105,32.11672573360191,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5372,Bevacizumab,PBS,None,None,NaCl,Proline,24.890852585590306,19.216704762377663,19.71586351191347,0.0,0.0,189.27197263655842,111.43343708259071,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5373,Bevacizumab,PBS,None,None,NaCl,Proline,388.2257404742623,35.50373449346522,186.9553825895573,0.0,0.0,149.15822348912658,287.2695393642894,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5374,Bevacizumab,PBS,None,None,NaCl,Proline,480.1102727613188,33.33089043798746,107.11960538346307,0.0,0.0,92.0660902781474,229.25659220874994,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5375,Bevacizumab,PBS,None,None,NaCl,None,33.88780288423593,35.31029494421981,151.62305109578898,0.0,0.0,68.41897983433344,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5376,Bevacizumab,PBS,None,None,NaCl,None,325.54574354617307,26.725337115614487,118.37942664619594,0.0,0.0,193.95257077714788,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5377,Bevacizumab,PBS,None,None,NaCl,None,416.7495072506455,14.17629576393694,184.70820722194688,0.0,0.0,37.43481665941503,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5378,Bevacizumab,PBS,None,None,NaCl,None,275.73208940926963,29.01634619713311,38.467159578027655,0.0,0.0,121.59670925474941,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5379,Bevacizumab,PBS,None,None,NaCl,None,132.20352982378967,14.716068719909096,68.28807997706987,0.0,0.0,95.22692973627504,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5380,Bevacizumab,PBS,None,None,None,Arginine,462.1527165189061,8.893878184272939,40.429755318643984,0.0,0.0,0.0,299.42791090455967,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5381,Bevacizumab,PBS,None,None,None,Arginine,187.59376956120994,29.775324115254083,93.79966908378624,0.0,0.0,0.0,236.0471476922397,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5382,Bevacizumab,PBS,None,None,None,Arginine,328.0040039151507,37.889304914484796,195.18575680560951,0.0,0.0,0.0,106.30008908510678,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5383,Bevacizumab,PBS,None,None,None,Arginine,242.75478408633475,20.161128698608657,126.98404304148629,0.0,0.0,0.0,57.37344455108329,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5384,Bevacizumab,PBS,None,None,None,Arginine,89.69331835413819,25.535530762629953,59.35619052720766,0.0,0.0,0.0,159.27391502007256,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5385,Bevacizumab,PBS,None,None,None,Lysine,328.22688555194185,9.561377206377554,163.8341725155317,0.0,0.0,0.0,294.1668440082772,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5386,Bevacizumab,PBS,None,None,None,Lysine,207.41084202900777,31.54092696459069,123.12343506083556,0.0,0.0,0.0,122.82526341121992,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5387,Bevacizumab,PBS,None,None,None,Lysine,46.88737671421341,20.3132602412733,76.58202840178411,0.0,0.0,0.0,66.4995637904531,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5388,Bevacizumab,PBS,None,None,None,Lysine,102.54198882109264,24.061030203452084,118.09735195065257,0.0,0.0,0.0,51.517887380175054,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5389,Bevacizumab,PBS,None,None,None,Lysine,449.2065096081278,36.420249578361265,14.485094839071685,0.0,0.0,0.0,224.33308478694636,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5390,Bevacizumab,PBS,None,None,None,Proline,171.02831297935143,16.96988017795914,58.00487769959828,0.0,0.0,0.0,197.7679317781907,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5391,Bevacizumab,PBS,None,None,None,Proline,295.0902674513575,36.97856328725795,196.34948759012119,0.0,0.0,0.0,126.38363725427176,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5392,Bevacizumab,PBS,None,None,None,Proline,91.7984712819804,22.190822161608914,88.06326086031099,0.0,0.0,0.0,51.597162661669046,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5393,Bevacizumab,PBS,None,None,None,Proline,442.6300756155895,32.574072894092126,157.53121820595092,0.0,0.0,0.0,274.76517771151975,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5394,Bevacizumab,PBS,None,None,None,Proline,365.68341030541114,9.365790356576927,31.24268732963942,0.0,0.0,0.0,108.62961280634399,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5395,Bevacizumab,PBS,None,None,None,None,187.3805993185922,29.277972007783923,2.093043739235893,0.0,0.0,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5396,Bevacizumab,PBS,None,None,None,None,57.37611876191338,17.798106828599558,167.73224059897595,0.0,0.0,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5397,Bevacizumab,PBS,None,None,None,None,275.17936323472384,11.621233037584805,117.19804979321783,0.0,0.0,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5398,Bevacizumab,PBS,None,None,None,None,320.106308952921,21.063013436469237,66.47484250817442,0.0,0.0,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5399,Bevacizumab,PBS,None,None,None,None,431.0285493002571,39.41653129404393,153.82638545551657,0.0,0.0,0.0,0.0,mAb_IgG1,3.0,149.0,8.3,0.3,1.0,1.0,7.4
5400,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Arginine,100.28021138186216,37.027417194341204,131.14911214503854,0.9841550059541817,0.6512355352073336,80.25071904633698,264.9008131517592,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5401,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Arginine,329.2628344172331,24.462362834341576,87.33208895941372,0.5307712519380754,0.16690972468810047,70.16272805685094,226.97133673291876,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5402,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Arginine,412.4356770123153,8.883797422571082,11.322749278100456,0.00411691146568931,0.8175174977134697,10.150098263141297,165.99565244261782,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5403,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Arginine,299.6750607465023,32.768720960260495,161.5026584847581,0.7578465455079525,0.20338851747694747,129.73942861460316,40.914870256695465,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5404,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Arginine,66.85604504455775,19.81918589178144,79.645971191932,0.22336627578595136,0.49191261804392133,187.4674932852671,95.86741015287852,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5405,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Lysine,361.9352103615815,38.068236104463395,34.96110095139322,0.7072362418778956,0.9597935193965185,156.80530841127018,156.86050842909597,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5406,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Lysine,227.2934185553958,8.645127423624576,176.40559211031564,0.4318459438997939,0.4221597085397434,69.30032439554988,40.14614307635026,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5407,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Lysine,454.39352897708164,17.70903318396877,159.14527199999714,0.06704237705599887,0.7456065678161248,184.2971672971335,249.59464384156084,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5408,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Lysine,61.36032709721843,22.653592184280086,74.6093297268153,0.9606988588232686,0.21262838106891105,93.36207796533493,216.8938970567294,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5409,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Lysine,151.94044611495522,32.91195712305375,95.29301832396244,0.2687380186007173,0.16643171649824418,14.447174076545915,90.06701612174774,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5410,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Proline,481.9958280566893,30.78948339809755,119.01572888699984,0.5050473345414315,0.9643792119405987,181.72594355775053,22.93883745901365,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5411,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Proline,65.48155990848049,23.209145935186193,160.25513497993245,0.6288388815167039,0.68812016333188,138.70145089856862,238.3530891134325,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5412,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Proline,151.55280649133036,8.95866683380863,130.88205480929878,0.0422295955133289,0.10810438937497427,80.50187765197217,260.0354781622069,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5413,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Proline,222.8406508649507,36.158399757069574,36.91550768793868,0.36624980569909127,0.349900085409793,54.21294591631038,124.55246355337195,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5414,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,Proline,313.78206811399144,14.709303170592737,78.29830647052572,0.9500871649603788,0.41467418658250865,32.96819302418667,102.51752270470504,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5415,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,None,2.4932894949580175,12.841163592484234,16.866786123721376,0.023876254038024226,0.5832789001536884,74.681090919712,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5416,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,None,377.07632687005787,29.450720360701172,183.07505727567883,0.5914110439046658,0.8132951877149542,92.03685967775165,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5417,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,None,212.81722247709646,23.893125744888813,147.63530160091938,0.37810842167492814,0.1426740270072102,187.73581885744193,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5418,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,None,460.1203290208552,15.742306075777615,52.00845351708488,0.9616909079437225,0.39829626863667444,26.879915707413872,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5419,Pembrolizumab,Histidine,Sucrose,Tween-20,NaCl,None,136.16085990311183,34.56597688484273,108.67333546485551,0.7144675999080767,0.6387718059448436,156.4859993348858,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5420,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Arginine,277.9307283172034,28.764460812890498,57.02761444280829,0.05854176266321711,0.9155065431093267,0.0,172.79673708559486,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5421,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Arginine,169.02278479810502,11.532547892459348,170.4852356474285,0.8510758356635406,0.21876251824118534,0.0,53.41935785595058,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5422,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Arginine,478.235567227427,16.366479482854224,147.55095279696303,0.745562038272014,0.05171406459676142,0.0,221.71024022969877,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5423,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Arginine,6.698759314607061,34.76483313837515,104.34363875191308,0.3149025584101412,0.7849072889257205,0.0,65.39097814992117,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5424,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Arginine,348.5985356767131,25.56028972573708,14.79076910499451,0.5313443464337961,0.41245185678151214,0.0,270.95524732323355,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5425,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Lysine,17.37981280010692,36.37807551296649,157.17452350799127,0.08854535640913108,0.08909886405318004,0.0,225.55451442568952,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5426,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Lysine,295.4860646060101,23.107636280510995,176.78206680734883,0.9723425071244509,0.5214480221907548,0.0,158.31624394816143,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5427,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Lysine,317.5701274392799,15.568490793587054,7.661016024964776,0.3205274595773856,0.38457981682555686,0.0,58.28062013398189,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5428,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Lysine,130.83013806199065,33.033315428256046,66.23166249630003,0.5925435131602885,0.913983006390785,0.0,115.88060259841426,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5429,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Lysine,459.60999742772356,11.033959465298222,119.7728591263328,0.684434586502305,0.6705182810741919,0.0,297.7303965676169,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5430,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Proline,409.59566387850384,24.50097962109166,154.34660312701726,0.3953327770491727,0.8559369670095256,0.0,171.75672975956522,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5431,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Proline,332.9626975269561,38.18495822431705,32.72398535918724,0.5971724600637524,0.7463000565865393,0.0,33.51418701345172,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5432,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Proline,249.66278081762565,11.602342115621834,77.95375986257814,0.014787566258461138,0.15553742819500718,0.0,80.88348302400065,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5433,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Proline,74.65523021111578,20.2526767188645,197.55007684778653,0.8122245394174581,0.3239618784054481,0.0,239.77858339948466,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5434,Pembrolizumab,Histidine,Sucrose,Tween-20,None,Proline,105.27512403239022,30.27883898762995,90.04771530584989,0.7358241934496801,0.5470661125852605,0.0,286.566302005979,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5435,Pembrolizumab,Histidine,Sucrose,Tween-20,None,None,251.50204426970723,16.092506965294792,99.79644404856734,0.8297502003499974,0.2266719745405963,0.0,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5436,Pembrolizumab,Histidine,Sucrose,Tween-20,None,None,468.9168476517514,21.968763276506564,20.17873505125153,0.5230839233282742,0.05608478195832174,0.0,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5437,Pembrolizumab,Histidine,Sucrose,Tween-20,None,None,129.38292251562,35.611810940932685,162.6100295825774,0.6244023600063,0.7758834113489497,0.0,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5438,Pembrolizumab,Histidine,Sucrose,Tween-20,None,None,379.3186712378299,32.89842200178652,141.8987983244,0.39146187900237317,0.9678676641812947,0.0,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5439,Pembrolizumab,Histidine,Sucrose,Tween-20,None,None,52.96894107330604,10.832013792374228,59.20368783436577,0.014474126290286571,0.583265833587504,0.0,0.0,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5440,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Arginine,377.3412799095681,11.847526576145007,56.027411946840495,0.46073490193807387,0.35272267410017494,129.57570635494702,124.33891118605439,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5441,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Arginine,98.56854042795757,34.86079539541729,181.40854301956287,0.8791870603170647,0.1963323369049224,31.410273319663013,57.420154553491976,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5442,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Arginine,178.09160701726438,18.740733371480413,142.3375933509222,0.7861070075222216,0.40375971954841,112.9175052035003,184.1043129171867,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5443,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Arginine,401.85082371746097,31.600189742258586,34.20327936600064,0.003243777852569374,0.6111077101097946,190.4283839608379,86.08370333924269,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5444,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Arginine,273.7596303640085,26.008524142120603,93.35506146297674,0.3598082255652314,0.9572653418874164,59.43368456064827,272.1466144893071,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5445,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Lysine,35.51103623183116,33.47234900707051,138.66452641425866,0.789659876059103,0.2978445799786159,140.4803777524241,189.6951368755864,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5446,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Lysine,224.2065512209173,36.77709215984403,163.21524003464896,0.12837344611569046,0.0822825346105874,63.70148250323915,167.64847850689603,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5447,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Lysine,394.89875556724803,8.0878900118184,47.58688729349527,0.8555814777437544,0.6074883957072142,112.00655996266893,257.55612226149344,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
5448,Pembrolizumab,Histidine,Sucrose,Tween-80,NaCl,Lysine,424.9667721031013,18.088355831274757,33.27013199597691,0.36714990066320785,0.9107938792662825,168.69407168012168,31.75908262119337,mAb_IgG4,3.5,149.0,7.57,0.3,1.3,1.1,6.0
