ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F313,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,15,none,0,none,0,none,0,none,0,1,1,2.36,2.36,2.36,2.36,2.36
F314,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,none,0,1,1,3.19,2.52,1.92,1.68,1.68
F315,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,60,1,1,2.88,2.88,2.52,2.52,2.5
F316,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,160,1,1,3.35,2.72,2.08,1.73,1.73
F317,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,40,none,0,none,0,none,0,none,0,1,1,2.08,2.08,1.64,1.64,1.64
F318,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Proline,75,1,1,1.96,1.96,1.96,1.96,1.96
F319,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,60,1,1,2.96,2.53,2.16,2,2
F320,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,none,0,0.9,0.9,1.45,1.45,1.45,1.45,1.45
F321,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,none,0,0.9,0.9,9.58,8.31,4.87,4.31,4.31
F322,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,none,0,0.9,0.9,1.28,1.28,1.28,1.28,1.28
F323,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,none,0,0.9,0.9,9.03,9.03,7.67,7.59,5
F324,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,20,0.9,0.9,1.04,1.04,1.04,1.04,1.04
F325,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,Sucrose,0.2,none,0,Arginine,60,0.9,0.9,1.28,1.28,1.28,1.28,1.28
F326,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,120,0.9,0.9,1.36,1.36,1.28,1.28,1.28
F327,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,0.9,0.9,1.6,1.6,1.6,1.6,1.6
F328,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,75,0.9,0.9,1.92,1.68,1.44,1.44,1.44
F329,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,150,0.9,0.9,1.2,1.2,1.2,1.2,1.2
F330,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,60,0.9,0.9,1.16,1.16,1.16,1.16,1.16
F331,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,75,0.9,0.9,2.24,1.92,1.6,1.6,1.6
F332,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,1.78,1.78,1.78,1.78,1.78
F333,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,20,0.9,0.9,6.75,6.75,6.75,6.23,5
F334,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,60,0.9,0.9,5.72,5.72,5.72,5.99,4.75
F335,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,120,0.9,0.9,4.63,4.63,4.63,4.55,4
F336,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,0.9,0.9,7.43,6.95,5.91,5.67,5.67
F337,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,75,0.9,0.9,9.58,8.39,7.19,5.91,5
F338,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,150,0.9,0.9,7.35,7.35,6.39,5.75,5
F339,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,none,0,0.9,0.9,2.88,2.88,2.88,2.88,2.4
F340,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,25,0.9,0.9,2.07,2.07,2.07,2.07,2.07
F341,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,50,0.9,0.9,2.4,2.4,2.4,2.4,2.4
F342,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,75,0.9,0.9,4.63,3.79,3.79,3.75,3.66
F343,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,100,0.9,0.9,1.68,1.68,1.68,1.68,1.68
F344,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,150,0.9,0.9,2.17,2.17,2.17,2.17,2.17
F345,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,200,0.9,0.9,1.49,1.49,1.49,1.49,1.49
F346,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,2,2,2,2,2
F347,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,0.9,0.9,1.2,1.2,0.97,0.97,0.97
F348,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,75,0.9,0.9,1.02,1.02,1.02,1.02,1.02
F349,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,150,0.9,0.9,1.21,1.21,1.21,1.21,1.21
F350,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,0.9,0.9,3.99,3.99,3.19,3.04,2.26
F351,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,75,0.9,0.9,3.65,3.65,3.65,3.65,2.83
F352,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,150,0.9,0.9,4.77,4.77,4.77,4.77,4.77
F353,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,1.68,1.68,1.68,1.28,1.1
F354,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,1.51,1.51,1.51,1.44,1.1
F355,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,5.55,5.55,5.55,5.55,3.2
F356,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,3.63,3.63,3.63,3.63,3.3
F357,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,none,0,0.9,0.9,3.19,2.24,1.84,1.84,1.84
F358,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.4,none,0,none,0,0.9,0.9,3.43,3.19,2.96,2.64,2.64
F359,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.6,none,0,none,0,0.9,0.9,2.76,2.76,2.76,2.76,2.05
F360,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,tween-80,0.05,none,0,0.9,0.9,2.4,1.6,1.53,1.53,1.53
F361,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,tween-80,0.1,none,0,0.9,0.9,3.83,3,2.96,2.72,2.17
F362,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.5,none,0,none,0,0.9,0.9,4.39,2.88,2.48,2.4,2.35
F363,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,25,0.9,0.9,3.99,2.8,2.64,2.48,2.07
F364,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,50,0.9,0.9,2.21,2.21,2.21,2.21,1
F365,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,75,0.9,0.9,3.04,2.8,2.48,2.4,1.7
F366,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,20,0.9,0.9,1.39,1.39,1.39,1.39,1.39
F367,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,Sucrose,0.2,none,0,Arginine,60,0.9,0.9,1.92,1.92,1.92,1.92,1.92
F368,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,1.2,1.2,1.2,1.2,1.2
F369,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,25,0.9,0.9,1.25,1.25,1.25,1.25,1.25
F370,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,75,0.9,0.9,1.44,1.44,1.44,1.44,1.44
F371,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,150,0.9,0.9,2,1.6,1.28,1.28,1.28
F372,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,20,0.9,0.9,7.04,7.04,7.04,7.04,4
F373,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,6.03,6.03,6.03,6.03,4.4
F374,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,120,0.9,0.9,5.81,5.81,5.81,5.75,5.5
F375,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,25,0.9,0.9,7,7,7,6.87,5.11
F376,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,75,0.9,0.9,5.31,5.31,5.03,4.79,2.67
F377,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,150,0.9,0.9,8.39,8.39,8.39,7.99,6.6
F378,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,25,0.9,0.9,1.42,1.42,1.42,1.42,1.42
F379,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,75,0.9,0.9,1.34,1.34,1.34,1.34,1.34
F380,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,150,0.9,0.9,1.25,1.25,1.25,1.25,1.25
F381,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,25,0.9,0.9,3.35,3.35,3.35,3.27,2.9
F382,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,75,0.9,0.9,4.81,4.81,4.81,4.63,3.64
F383,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,150,0.9,0.9,4.19,4.19,3.79,3.75,3.75
F384,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Acetate,5,50,none,0,none,0,none,0,none,0,0.9,0.9,4.23,3.91,3.55,3.51,3.04
F385,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Acetate,5,80,none,0,none,0,none,0,none,0,0.9,0.9,2.61,2.61,2.61,2.4,2.25
F386,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,3.59,2.8,2.8,2.8,2.8
F387,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,2.96,2.44,2.4,2.4,2.4
F388,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,97,none,0,none,0,none,0,none,0,0.9,0.9,2.12,2.12,2.12,2.12,1.8
F389,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,3.15,3.15,3.15,2.88,1.8
F390,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,1.84,1.84,1.84,1.84,1.84
F391,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,1.64,1.64,1.64,1.64,1.64
F392,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,Sucrose,0.3,none,0,Arginine,25,1.4,1.5,2.4,1.88,1.88,1.44,1.1
F393,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,Sucrose,0.3,none,0,none,0,1.4,1.5,1.75,1.75,1.75,1.75,1.75
F394,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,1.33,1.33,0.95,0.95,0.95
F395,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,2.32,2.04,2.04,2.04,2.04
F396,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,none,0,1.4,1.5,2.71,2.71,2.71,2.4,2.1
F397,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,25,1.4,1.5,1.8,1.8,1.8,1.8,1.8
F398,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,Proline,25,1.4,1.5,2.31,2.31,2.31,2.31,2.31
F399,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,1.04,1.04,1.04,1.04,1.04
F400,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.4,1.5,3.67,3.67,2.64,2.64,1.75
F401,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,none,0,Sucrose,0.25,none,0,none,0,1.4,1.5,4.27,4.27,4.27,3.99,2.8
F402,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,NaCl,140,none,0,none,0,none,0,1.4,1.5,3.42,3.42,3.23,3.23,2.42
F403,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,none,0,none,0,Arginine,25,1.4,1.5,1.24,1.24,1.24,1.24,1.24
F404,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,Sucrose,0.25,none,0,Arginine,25,1.4,1.5,1.58,1.58,1.58,1.58,1.58
F405,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.4,1.5,1.32,1.32,1.32,1.32,1.32
F406,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,Sucrose,0.25,tween-80,0.05,Arginine,25,1.4,1.5,1.69,1.69,1.69,1.69,1.69
F407,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,none,0,1.4,1.5,4.55,4.55,4.55,4.55,2.4
F408,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,25,1.4,1.5,5.43,5.43,4.79,4.79,3
F409,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,Arginine,25,1.4,1.5,6.13,6.13,6.13,5.59,2.2
F410,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,1.21,1.21,1.21,1.21,1.21
F411,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,PBS,7.4,10,NaCl,140,none,0,tween-80,0.05,none,0,1.4,1.5,1.33,1.33,1.33,1.33,1
F412,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,134,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,55.11,53.51,45.53,30.35,8.1
F413,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,3.27,3.27,3.27,3.27,2.15
F414,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,5.59,3.99,3.51,3.04,2.1
F415,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.4,1.5,4.66,4.66,4.15,3.91,1.35
F416,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,30,none,0,none,0,none,0,Lysine,25,1.4,1.5,5.25,5.25,3.99,3.99,1
F417,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,0.88,0.88,0.88,0.72,0.72
F418,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,none,0,Arginine,25,1.4,1.5,0.97,0.97,0.97,0.88,0.85
F419,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,tween-80,0.05,Arginine,25,1.4,1.5,1.47,1.47,1.47,1.2,1.12
F420,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,100,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,19.97,15.97,15.18,10.38,4.3
F421,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,120,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,38.34,31.95,26.36,19.97,6
F422,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,150,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,79.87,79.87,71.88,47.92,10.5
F423,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,5.83,5.83,5.83,5.59,3.2
F424,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,74,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,4.5,4,3.8,3.6,2
F425,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,150,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,20.5,16.8,14.7,12.7,8.3
F426,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,21.6,16.1,12.7,9.4,2.2
F427,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,214,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,35,35,35,35,14
F428,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,49,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,1.3,1.3,1.2,1.2,1.2
F429,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,4.6,4.5,4.1,3.6,2.5
F430,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.3,1.1,3.4,2.7,2.3,1.9,1.1
F431,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1.3,1.1,5.4,4,3.5,3,1.9
F432,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,none,0,tween-80,0.05,none,0,1.3,1.1,4,3.2,2.8,2.4,1.6
F433,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,none,0,1.3,1.1,3,2.6,2.4,2.3,2.3
F434,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,99,25,Histidine,6,15,none,0,none,0,none,0,Arginine,250,1.3,1.1,5.3,5,5,5,5.2
F435,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Arginine,250,1.3,1.1,5.8,5,4.5,4.1,3.2
F436,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,75,1.3,1.1,5.1,4.1,3.6,3.2,2.2
F437,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,250,1.3,1.1,3.7,2.8,2.4,2,1.9
F438,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Proline,250,1.3,1.1,5.6,4.4,3.7,3.1,2
F439,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,99,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Proline,250,1.3,1.1,4.1,3.2,2.8,2.5,2
F440,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,tween-80,0.05,none,0,1.3,1.1,5.8,5.2,4.9,4.5,3.8
F441,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.3,1.1,6.2,5.5,4.8,4.2,2.8
F442,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,25,1.3,1.1,7.6,6,5,4.2,2.4
F443,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,100,1.3,1.1,4.8,4.5,4.2,4,3.6
F444,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Arginine,100,1.3,1.1,5.5,4.8,4.5,4.2,3.7
F445,none,none,0,0,0,0,0,25,Histidine,6,15,none,0,none,0,none,0,none,0,0,0,1,1,1,1,1
F446,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,none,0,1,1,8.25,7,6.3,6.3,1.35
F447,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1,1,6,5.1,4.6,4.2,3
F448,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1,1,6.7,6.7,6.7,6.7,1.4
F449,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,none,0,1,1,6.5,5.9,5.9,5.9,2.7
F450,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,25,1,1,9.1,7,6.1,5.3,3.6
F451,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,100,1,1,4.1,3.4,3.2,3,2.6
F452,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Arginine,100,1,1,7.4,5.2,4.5,3.9,2.6
F453,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Arginine,100,1,1,3.2,3.1,3.1,3.1,2.2
F454,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,250,1,1,3,3,3,3,3
F455,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,Arginine,100,1,1,3.1,2.8,2.7,2.6,2.6
F456,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,1,1,2.9,2.9,2.9,2.9,2.3
F457,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,100,1,1,4.6,4.6,4.6,4.6,2.6
F458,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Lysine,100,1,1,5.3,4.2,3.6,3.2,2.2
F459,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Lysine,100,1,1,5.1,4.3,3.8,3.4,2.6
F460,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,Lysine,100,1,1,4.2,4,4,4,4
F461,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,250,1,1,2,1.7,1.6,1.5,1.5
F462,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,1,1,3.9,3.9,3.8,3.8,3.8
F463,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,100,1,1,4.5,3.4,3.1,2.9,2.4
F464,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,250,1,1,2.8,2.1,1.7,1.5,1.5
