ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F312,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,60,25,Acetate,5,20,none,0,Sucrose,0.4,tween-80,0.05,none,0,1,1,2.5,2.5,2.1,1.66,1.25
F313,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,15,none,0,none,0,none,0,none,0,1,1,2.95,2.95,2.95,2.71,2.36
F314,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,none,0,1,1,3.99,3.15,2.4,1.93,1.68
F315,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,60,1,1,3.6,3.6,3.15,2.9,2.5
F316,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,160,1,1,4.19,3.4,2.6,1.99,1.73
F317,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,40,none,0,none,0,none,0,none,0,1,1,2.6,2.6,2.05,1.89,1.64
F318,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,none,0,none,0,Proline,75,1,1,2.45,2.45,2.45,2.25,1.96
F319,Trastuzumab,mAb_IgG1,3,149,8.9,0.3,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,60,1,1,3.7,3.16,2.7,2.3,2
F320,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,none,0,0.9,0.9,1.81,1.81,1.81,1.67,1.45
F321,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,none,0,0.9,0.9,11.98,10.39,6.09,4.96,4.31
F322,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,none,0,0.9,0.9,1.6,1.6,1.6,1.47,1.28
F323,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,none,0,0.9,0.9,11.29,11.29,9.59,8.73,5
F324,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,20,0.9,0.9,1.3,1.3,1.3,1.2,1.04
F325,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,Sucrose,0.2,none,0,Arginine,60,0.9,0.9,1.6,1.6,1.6,1.47,1.28
F326,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,120,0.9,0.9,1.7,1.7,1.6,1.47,1.28
F327,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,0.9,0.9,2,2,2,1.84,1.6
F328,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,75,0.9,0.9,2.4,2.1,1.8,1.66,1.44
F329,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,150,0.9,0.9,1.5,1.5,1.5,1.5,1.5
F330,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Arginine,60,0.9,0.9,1.45,1.45,1.45,1.45,1.45
F331,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Proline,75,0.9,0.9,2.8,2.4,2,1.84,1.6
F332,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,2.23,2.23,2.23,2.23,2
F333,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,20,0.9,0.9,8.44,8.44,8.44,7.16,5
F334,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,60,0.9,0.9,7.15,7.15,7.15,6.89,4.75
F335,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Arginine,120,0.9,0.9,5.79,5.79,5.79,5.23,4
F336,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,0.9,0.9,9.29,8.69,7.39,6.52,5.67
F337,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,75,0.9,0.9,11.98,10.49,8.99,6.8,5
F338,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Proline,150,0.9,0.9,9.19,9.19,7.99,6.61,5
F339,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,none,0,0.9,0.9,3.6,3.6,3.6,3.31,2.4
F340,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,25,0.9,0.9,2.59,2.59,2.59,2.59,2.59
F341,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,50,0.9,0.9,3,3,3,3,3
F342,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,75,0.9,0.9,5.79,4.74,4.74,4.31,3.66
F343,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,100,0.9,0.9,2.1,2.1,2.1,1.93,1.68
F344,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,150,0.9,0.9,2.71,2.71,2.71,2.5,2.17
F345,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,none,0,none,0,Arginine,200,0.9,0.9,1.86,1.86,1.86,1.86,1.86
F346,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,2.5,2.5,2.5,2.5,2.5
F347,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,0.9,0.9,1.5,1.5,1.21,1.12,1.12
F348,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,75,0.9,0.9,1.28,1.28,1.28,1.28,1.28
F349,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,15,none,0,none,0,none,0,Lysine,150,0.9,0.9,1.51,1.51,1.51,1.51,1.51
F350,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,0.9,0.9,4.99,4.99,3.99,3.5,2.26
F351,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,75,0.9,0.9,4.56,4.56,4.56,4.2,2.83
F352,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,15,none,0,none,0,none,0,Lysine,150,0.9,0.9,5.96,5.96,5.96,5.49,4.77
F353,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,2.1,2.1,2.1,1.47,1.1
F354,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,1.89,1.89,1.89,1.66,1.1
F355,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,6.94,6.94,6.94,6.38,3.2
F356,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,4.54,4.54,4.54,4.17,3.3
F357,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,none,0,0.9,0.9,3.99,2.8,2.3,2.12,1.84
F358,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.4,none,0,none,0,0.9,0.9,4.29,3.99,3.7,3.04,2.64
F359,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.6,none,0,none,0,0.9,0.9,3.45,3.45,3.45,3.17,2.05
F360,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,tween-80,0.05,none,0,0.9,0.9,3,2,1.91,1.91,1.8
F361,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,tween-80,0.1,none,0,0.9,0.9,4.79,3.75,3.7,3.13,2.17
F362,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.5,none,0,none,0,0.9,0.9,5.49,3.6,3.1,2.76,2.35
F363,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,25,0.9,0.9,4.99,3.5,3.3,2.85,2.07
F364,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,50,0.9,0.9,2.76,2.76,2.76,2.54,1
F365,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,25,none,0,Sucrose,0.2,none,0,Arginine,75,0.9,0.9,3.8,3.5,3.1,2.76,1.7
F366,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,20,0.9,0.9,1.74,1.74,1.74,1.74,1.7
F367,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,Sucrose,0.2,none,0,Arginine,60,0.9,0.9,2.4,2.4,2.4,2.4,2.4
F368,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,1.5,1.5,1.5,1.5,1.5
F369,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,25,0.9,0.9,1.56,1.56,1.56,1.56,1.56
F370,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,75,0.9,0.9,1.8,1.8,1.8,1.8,1.8
F371,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Proline,150,0.9,0.9,2.5,2,1.6,1.47,1.28
F372,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,20,0.9,0.9,8.8,8.8,8.8,8.1,4
F373,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,60,0.9,0.9,7.54,7.54,7.54,6.93,4.4
F374,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Arginine,120,0.9,0.9,7.26,7.26,7.26,6.61,5.5
F375,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,25,0.9,0.9,8.75,8.75,8.75,7.9,5.11
F376,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,75,0.9,0.9,6.64,6.64,6.29,5.51,2.67
F377,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Proline,150,0.9,0.9,10.49,10.49,10.49,9.19,6.6
F378,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,25,0.9,0.9,1.78,1.78,1.78,1.78,1.78
F379,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,75,0.9,0.9,1.68,1.68,1.68,1.68,1.68
F380,poly-hIgG,polyclonal,3,150,7.6,1,75,25,Acetate,5,20,none,0,none,0,none,0,Lysine,150,0.9,0.9,1.56,1.56,1.56,1.56,1.56
F381,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,25,0.9,0.9,4.19,4.19,4.19,3.76,2.9
F382,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,75,0.9,0.9,6.01,6.01,6.01,5.32,3.64
F383,poly-hIgG,polyclonal,3,150,7.6,1,175,25,Acetate,5,20,none,0,none,0,none,0,Lysine,150,0.9,0.9,5.24,5.24,4.74,4.31,3.75
F384,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Acetate,5,50,none,0,none,0,none,0,none,0,0.9,0.9,5.29,4.89,4.44,4.04,3.04
F385,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Acetate,5,80,none,0,none,0,none,0,none,0,0.9,0.9,3.26,3.26,3.26,2.76,2.25
F386,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,50,none,0,none,0,none,0,none,0,0.9,0.9,4.49,3.5,3.5,3.22,2.8
F387,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,75,none,0,none,0,none,0,none,0,0.9,0.9,3.7,3.05,3,2.76,2.4
F388,poly-hIgG,polyclonal,3,150,7.6,1,125,25,Histidine,6,97,none,0,none,0,none,0,none,0,0.9,0.9,2.65,2.65,2.65,2.44,1.8
F389,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,3.94,3.94,3.94,3.31,1.8
F390,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,2.3,2.3,2.3,2.12,1.84
F391,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,2.05,2.05,2.05,1.89,1.64
F392,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,Sucrose,0.3,none,0,Arginine,25,1.4,1.5,3,2.35,2.35,1.66,1.1
F393,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55,25,Histidine,6,15,none,0,Sucrose,0.3,none,0,none,0,1.4,1.5,2.19,2.19,2.19,2.19,2.19
F394,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,1.66,1.66,1.19,1.09,0.95
F395,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,2.9,2.55,2.55,2.55,2.5
F396,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,none,0,1.4,1.5,3.39,3.39,3.39,2.76,2.1
F397,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,25,1.4,1.5,2.25,2.25,2.25,2.25,2.25
F398,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70,25,PBS,7.4,10,NaCl,140,none,0,none,0,Proline,25,1.4,1.5,2.89,2.89,2.89,2.66,2.31
F399,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,1.3,1.3,1.3,1.3,1.3
F400,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.4,1.5,4.59,4.59,3.3,3.04,1.75
F401,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,none,0,Sucrose,0.25,none,0,none,0,1.4,1.5,5.34,5.34,5.34,4.59,2.8
F402,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Acetate,5,20,NaCl,140,none,0,none,0,none,0,1.4,1.5,4.28,4.28,4.04,3.71,2.42
F403,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,none,0,none,0,Arginine,25,1.4,1.5,1.55,1.55,1.55,1.55,1.55
F404,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,Sucrose,0.25,none,0,Arginine,25,1.4,1.5,1.98,1.98,1.98,1.98,1.98
F405,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.4,1.5,1.65,1.65,1.65,1.65,1.6
F406,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Acetate,5,20,none,0,Sucrose,0.25,tween-80,0.05,Arginine,25,1.4,1.5,2.11,2.11,2.11,2.11,2.1
F407,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,none,0,1.4,1.5,5.69,5.69,5.69,5.23,2.4
F408,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,25,1.4,1.5,6.79,6.79,5.99,5.51,3
F409,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,PBS,7.4,10,NaCl,140,Sucrose,0.2,none,0,Arginine,25,1.4,1.5,7.66,7.66,7.66,6.43,2.2
F410,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.4,1.5,1.51,1.51,1.51,1.51,1.5
F411,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,PBS,7.4,10,NaCl,140,none,0,tween-80,0.05,none,0,1.4,1.5,1.66,1.66,1.66,1.66,1
F412,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,134,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,68.89,66.89,56.91,34.9,8.1
F413,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,4.09,4.09,4.09,3.76,2.15
F414,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,6.99,4.99,4.39,3.5,2.1
F415,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.4,1.5,5.83,5.83,5.19,4.5,1.35
F416,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,55,25,Histidine,6,30,none,0,none,0,none,0,Lysine,25,1.4,1.5,6.56,6.56,4.99,4.59,1
F417,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,none,0,none,0,1.4,1.5,1.1,1.1,1.1,0.9,0.9
F418,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,none,0,Arginine,25,1.4,1.5,1.21,1.21,1.21,1.1,1
F419,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,20,25,Histidine,6,30,none,0,none,0,tween-80,0.05,Arginine,25,1.4,1.5,1.84,1.84,1.84,1.38,1.12
F420,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,100,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,24.96,19.96,18.98,11.94,4.3
F421,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,120,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,47.93,39.94,32.95,22.97,6
F422,Etanercept,Fc-Fusion,4.5,150,7.9,0.6,150,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,99.84,99.84,89.85,55.11,10.5
F423,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.4,1.5,7.29,7.29,7.29,6.43,3.2
F424,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,74,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,5.63,5,4.75,4.14,2
F425,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,150,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,25.63,21,18.38,14.61,8.3
F426,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,27,20.13,15.88,10.81,2.2
F427,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,214,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,43.75,43.75,43.75,40.25,14
F428,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,49,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,1.63,1.63,1.5,1.5,1.5
F429,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,5.75,5.63,5.13,4.14,2.5
F430,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.3,1.1,4.25,3.38,2.88,2.19,1.1
F431,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1.3,1.1,6.75,5,4.38,3.45,1.9
F432,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,none,0,tween-80,0.05,none,0,1.3,1.1,5,4,3.5,2.76,1.6
F433,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,none,0,1.3,1.1,3.75,3.25,3,2.65,2.3
F434,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,99,25,Histidine,6,15,none,0,none,0,none,0,Arginine,250,1.3,1.1,6.63,6.25,6.25,5.75,5.2
F435,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Arginine,250,1.3,1.1,7.25,6.25,5.63,4.72,3.2
F436,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,75,1.3,1.1,6.38,5.13,4.5,3.68,2.2
F437,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Proline,250,1.3,1.1,4.63,3.5,3,2.3,1.9
F438,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,80,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Proline,250,1.3,1.1,7,5.5,4.63,3.57,2
F439,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,99,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,Proline,250,1.3,1.1,5.13,4,3.5,2.88,2
F440,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,tween-80,0.05,none,0,1.3,1.1,7.25,6.5,6.13,5.18,3.8
F441,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.3,1.1,7.75,6.88,6,4.83,2.8
F442,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,25,1.3,1.1,9.5,7.5,6.25,4.83,2.4
F443,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,100,1.3,1.1,6,5.63,5.25,4.6,3.6
F444,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Arginine,100,1.3,1.1,6.88,6,5.63,4.83,3.7
F445,none,none,0,0,0,0,0,25,Histidine,6,15,none,0,none,0,none,0,none,0,0,0,1,1,1,1,1
F446,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,none,0,1,1,10.31,8.75,7.88,7.25,1.35
F447,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1,1,7.5,6.38,5.75,4.83,3
F448,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1,1,8.38,8.38,8.38,7.71,1.4
F449,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,none,0,1,1,8.13,7.38,7.38,6.79,2.7
F450,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,25,1,1,11.38,8.75,7.63,6.1,3.6
F451,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,100,1,1,5.13,4.25,4,3.45,2.6
F452,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Arginine,100,1,1,9.25,6.5,5.63,4.49,2.6
F453,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Arginine,100,1,1,4,3.88,3.88,3.57,2.2
F454,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Arginine,250,1,1,3.75,3.75,3.75,3.45,3.45
F455,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,Arginine,100,1,1,3.88,3.5,3.38,2.99,2.6
F456,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,25,1,1,3.63,3.63,3.63,3.34,2.3
F457,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,100,1,1,5.75,5.75,5.75,5.29,2.6
F458,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,NaCl,140,none,0,none,0,Lysine,100,1,1,6.63,5.25,4.5,3.68,2.2
F459,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,Lysine,100,1,1,6.38,5.38,4.75,3.91,2.6
F460,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,tween-80,0.05,Lysine,100,1,1,5.25,5,5,5,5
F461,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Lysine,250,1,1,2.5,2.13,2,1.73,1.5
F462,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,25,1,1,4.88,4.88,4.75,4.37,3.8
F463,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,100,1,1,5.63,4.25,3.88,3.34,2.4
F464,Adalimumab,mAb_IgG1,3,148,8.7,0.3,135,25,Histidine,6,15,none,0,none,0,none,0,Proline,250,1,1,3.5,2.63,2.13,1.73,1.5
F465,Vudalimab,Bispecific,5,152,8.1,0.3,240,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,16.25,11,9.63,7.71,4.6
F466,Vudalimab,Bispecific,5,152,8.1,0.3,145,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,4.5,4.25,4.25,4.25,4.25
